"","feature.name","w","rk","z","pval","fdr"
"Rab40c",3712,-0.000187479514020185,6343,-0.229959201022569,0.75006553828651,0.999843667608648
"Mettl26",3713,-7.98599505497234e-05,6602.5,-0.0888569767789227,0.766053817169275,0.999843667608648
"Fam195a",3714,0.000150762385200574,7256.4,0.211836480678652,0.821821257964124,0.999843667608648
"Rhot2",3715,-0.000353871110027517,5436.2,-0.448400765726575,0.656724525178467,0.999843667608648
"Jmjd8",3716,-0.000450875629219854,4262.3,-0.574698704520223,0.528980017637705,0.999843667608648
"Wdr24",3717,0.000647939876094083,2903.9,0.862436314801476,0.399903938863548,0.999843667608648
"Fbxl16",3718,0.000504959416025063,4089.5,0.675268726597275,0.517429289076294,0.999843667608648
"Gng13",3719,0.000617480065270055,3122.4,0.823102966627321,0.422572939845392,0.999843667608648
"Prps2",3720,0.000849461790109229,1821.4,1.12708651528355,0.270459014090973,0.999843667608648
"Sdc3",3721,-0.00199902278680527,218.7,-2.60035367525482,0.0138607446990302,0.489008429311567
"Hadha",3722,-5.95824550587756e-05,7033.9,-0.0631697310674646,0.806383574558772,0.999843667608648
"Tyms",3723,0.000610912403038009,3194.6,0.813690309788601,0.429392070451288,0.999843667608648
"Hspa4l",3724,-0.00224813020861909,140.9,-2.92658850827975,0.00449382198753396,0.245351862148667
"Plk4",3725,0.00046169676647626,4320.4,0.618281368776599,0.546748975759347,0.999843667608648
"Mfsd8",3726,0.000307994219287086,5726.7,0.418104702013536,0.682620141802657,0.999843667608648
"Larp1b",3727,-0.00026606691211292,6247.7,-0.332632060844265,0.733004103077666,0.999843667608648
"Jade1",3728,-0.000544587761261692,3965.3,-0.698592741523555,0.497983152936993,0.999843667608648
"D3Ertd751e",3729,-0.000863612404117352,2059,-1.1145526362913,0.282412982942164,0.999843667608648
"Crispld1",3730,0.00350303324692129,40.3,4.59829595758415,9.77854868794452e-06,0.00233833241183818
"Gdap1",3731,0.000650642665364186,2954.9,0.865254522814962,0.402353162515667,0.999843667608648
"Itih5",3732,-0.000969637907314254,1716.4,-1.25490515004642,0.22997093758381,0.999843667608648
"Atp5c1",3733,0.000830244107800735,1978.7,1.10183834864714,0.286901805119085,0.999843667608648
"Taf3",3734,-0.000746809813634714,2694.8,-0.962532526445007,0.357595571520204,0.999843667608648
"Exosc7",3735,-0.000485808863252405,4329.9,-0.620347206711226,0.545961993791381,0.999843667608648
"Zdhhc3",3736,0.000604036411059357,3356.5,0.805140840725534,0.4420354452351,0.999843667608648
"St8sia2",3737,-0.000900270260097788,1929.3,-1.16282520513933,0.26464767326473,0.999843667608648
"Slco3a1",3738,0.0002244653087642,6640.5,0.308193402104021,0.763087023411225,0.999843667608648
"Pgm2",3739,0.000340058676607847,5454.9,0.458860900485654,0.654529423159533,0.999843667608648
"Slc25a10",3740,-0.000910774947890191,1950.7,-1.17596695881897,0.264702897442377,0.999843667608648
"Hgs",3741,0.000582259159068328,3509.5,0.777203943185117,0.457709644601612,0.999843667608648
"Rpl14",3742,4.71812625662355e-05,7810.4,0.0762957269555746,0.874737450008681,0.999843667608648
"Rassf3",3743,0.000945982922001608,1514.7,1.25318412858233,0.22450141410128,0.999843667608648
"Itgb1",3744,-6.22663613961037e-06,6809.9,0.00629711867511176,0.787474828113356,0.999847948963443
"Nrp1",3745,-0.00143927318161565,630,-1.86799903085786,0.0764079049494628,0.961516164134644
"Pard3",3746,0.000245857399058879,6199.3,0.335801498879902,0.717226878327026,0.999843667608648
"Homer2",3747,0.00203483044979305,195,2.67734200452403,0.00917664430132797,0.400773890542741
"Dhtkd1",3748,-0.000249803551526369,6480.8,-0.311614243790205,0.760330232059586,0.999843667608648
"Sec61a2",3749,0.000191860003876279,6693.1,0.26508087149836,0.771841587728616,0.999843667608648
"Nudt5",3750,0.000529720249139356,3835.2,0.708205147352844,0.495564710719064,0.999843667608648
"Zfp282",3751,-0.000914954813411914,1872.6,-1.18109088643717,0.257705561049602,0.999843667608648
"Pdia4",3752,0.000157144930594153,7114,0.220254319681463,0.808760391964596,0.999843667608648
"Iscu",3753,-0.000182427545373532,7060.7,-0.224233690363963,0.811077519655699,0.999843667608648
"Fam20c",3754,-0.00107882244786721,1298.4,-1.39699727724368,0.179205910482941,0.999843667608648
"Prkar1b",3755,5.39162383772998e-05,7358.5,0.0849094347647197,0.832528123013453,0.999843667608648
"Pdgfa",3756,-0.00178681686585964,294.9,-2.32369546576118,0.0244145768293523,0.681380228813026
"Dnaaf5",3757,0.000475333220839125,4120,0.637030773607784,0.530330245023525,0.999843667608648
"Get4",3758,0.000168929726504601,6760.7,0.235604791436388,0.780904675957611,0.999843667608648
"Xiap",3759,0.000212777363584578,6603.4,0.292535693366815,0.764756638132042,0.999843667608648
"Stag2",3760,-0.000405586817635885,5023.2,-0.516277505854586,0.616648028043696,0.999843667608648
"Cplx2",3761,-0.0048065027230902,2.1,-6.2757071516951,1.35780883380814e-09,1.32378694563814e-06
"Higd2a",3762,0.000177083416220052,6534.2,0.24730111096687,0.755964723892222,0.999843667608648
"Nop16",3763,6.13891853995243e-05,7009.9,0.0948666022020368,0.801178980489651,0.999843667608648
"4833439L19Rik",3764,-0.00143825364660138,619.3,-1.86550887365164,0.0756294377535263,0.934948218467083
"Thoc3",3765,0.000406550362667537,4698,0.546930873147067,0.57624412658501,0.999843667608648
"Faf2",3766,-0.000286203685462053,6100.3,-0.359496729278252,0.724549534197816,0.999843667608648
"Tspan17",3767,-0.00212169555116305,167.3,-2.76201875334123,0.0069924553023331,0.340868322393869
"Unc5a",3768,-0.000929180377540517,1768.6,-1.20138621179045,0.243828653076676,0.999843667608648
"Uimc1",3769,0.00078217540929638,2138.9,1.03795563747065,0.309429946147443,0.999843667608648
"Smad7",3770,-0.000481496446840834,4300.7,-0.615175280158506,0.545646868599894,0.999843667608648
"Myo5b",3771,0.000767448471227572,2144.8,1.01945786952379,0.313336965354322,0.999843667608648
"Casp1",3772,0.000415265692777786,4700.4,0.557726721801874,0.583981994545459,0.999843667608648
"Snca",3773,-0.00206021896133548,187,-2.68205381450031,0.00897462588919544,0.393623225349066
"Gria4",3774,0.002286014176992,145,3.00590626079207,0.00486803388395783,0.249148818437716
"Kbtbd3",3775,-0.000174739463476177,6566.8,-0.213559727104601,0.764663305626173,0.999843667608648
"Aasdhppt",3776,0.001494300809444,444.9,1.97014343207297,0.0547014512396767,0.930832234486624
"Cwf19l2",3777,0.00156546633286387,404.4,2.06317728404176,0.0455363489780363,0.854945399624846
"Alkbh8",3778,0.000917987660182238,1613.3,1.21593176833915,0.239391383308295,0.999843667608648
"Lypla1",3779,-0.000560075077163613,3843.9,-0.719138357173291,0.491322358976866,0.999843667608648
"Oprk1",3780,-0.000316621061895687,5712.8,-0.399295901905469,0.690083381889696,0.999843667608648
"Rb1cc1",3781,0.000748593224750523,2270.3,0.994957593141714,0.326751736697431,0.999843667608648
"Sntg1",3782,-0.00100591978944133,1494.1,-1.30061567718127,0.20702812073604,0.999843667608648
"Mybl1",3783,-0.000777062083910821,2583.9,-1.0019056096352,0.338341617137729,0.999843667608648
"Sgk3",3784,0.000303716659036002,6052.1,0.413434437523058,0.70341018217532,0.999843667608648
"Cops5",3785,-0.000150655444166646,6731.1,-0.181352706666918,0.779587447281129,0.999843667608648
"Stau2",3786,-0.000494045317773122,4290.4,-0.631071892359958,0.540157086834665,0.999843667608648
"Rdh10",3787,-0.000108658307503422,6960,-0.127580871384378,0.800713984628342,0.999843667608648
"Terf1",3788,0.000565296445271948,3573.6,0.75448865717371,0.468216209404552,0.999843667608648
"Paqr8",3789,-0.000718351345298559,2784.3,-0.925890737169785,0.371041421137383,0.999843667608648
"Eya1",3790,-0.000440206425902873,4693.7,-0.5611815933027,0.583079632903475,0.999843667608648
"Tmem14a",3791,-6.19928316604549e-05,7094.4,-0.0655721034348872,0.8075922524025,0.999843667608648
"Gsta3",3792,0.000425131122438419,4184,0.571264197623296,0.539063051768231,0.999843667608648
"Tram1",3793,0.000414909379855309,5071.6,0.557577515892556,0.608678696671133,0.999843667608648
"Lactb2",3794,-8.87367817325622e-05,7867.2,-0.101176602713462,0.890127706593659,0.999843667608648
"Slco5a1",3795,-0.00014992215393811,7502.9,-0.181567034477688,0.857664180095207,0.999843667608648
"Ube2w",3796,0.000253374875269531,6117.4,0.346441647700556,0.711031968648253,0.999843667608648
"Tmem70",3797,0.00021939015626703,6624.1,0.30176408049695,0.765053142341684,0.999843667608648
"Pikfyve",3798,0.000740124838854622,2387.5,0.982794525419533,0.338440858027859,0.999843667608648
"Idh1",3799,-0.000749837386409453,2628.9,-0.965994509042744,0.350517477342498,0.999843667608648
"Akr1cl",3800,0.000205821473605294,5876,0.284732517007684,0.700202694513688,0.999843667608648
"Mettl21a",3801,-0.000302198088163981,5458.8,-0.381121409496048,0.655480500448825,0.999843667608648
"Creb1",3802,-0.000544088363700998,4102.3,-0.697568087919551,0.510879800052612,0.999843667608648
"Klf7",3803,-0.000248895816659571,6529.2,-0.309838206365744,0.762322237628677,0.999843667608648
"Fastkd2",3804,0.000560188962950581,3506.9,0.74736486095385,0.463787936738268,0.999843667608648
"Adam23",3805,0.000147917536889641,6960.8,0.208399186041264,0.799937610575339,0.999855518916511
"Eef1b2",3806,-0.00107462227785468,1293.8,-1.39215952700579,0.177995470786862,0.999843667608648
"Ndufs1",3807,0.00015534792372334,7090.3,0.217813587688816,0.80996049078983,0.999843667608648
"Nrp2",3808,-0.000122926039027891,6915.7,-0.146410240748498,0.788790584041256,0.999843667608648
"9430016H08Rik",3809,-1.03526995115821e-06,7269.5,0.0136758485724039,0.826143073892042,0.999843667608648
"Mob4",3810,-0.000291306103959189,6117.4,-0.365916320853541,0.723912338838346,0.999843667608648
"Hspd1",3811,-0.000612420099782006,3314.9,-0.786343715944052,0.438512383530645,0.999843667608648
"Coq10b",3812,0.000194873815276316,6632.8,0.270129680234383,0.768063768344198,0.999843667608648
"Sf3b1",3813,0.000516189885011386,3769.7,0.689958882467413,0.495511456740366,0.999843667608648
"Slc39a10",3814,6.60069534193751e-05,7490.6,0.101755807828835,0.845531046510868,0.999843667608648
"Cps1",3815,0.000226010789370678,5844,0.310988204672173,0.696365619498549,0.999843667608648
"Slc40a1",3816,-0.000671112663650801,3127.5,-0.862810219011232,0.404037700086021,0.999843667608648
"Wdr75",3817,-0.000665042056958828,3104.8,-0.856382440059575,0.410214433745248,0.999843667608648
"Ikzf2",3818,0.000525270646312452,3919.8,0.702007112917424,0.501829553344834,0.999843667608648
"Lancl1",3819,0.000232348931781968,6339.2,0.319101708303432,0.734919354114121,0.999843667608648
"Acadl",3820,0.00101458449809151,1347.2,1.34323732948055,0.20042669710954,0.996154854533037
"Kansl1l",3821,0.000421542155246117,4782.3,0.565717233812094,0.586803872783101,0.999843667608648
"Rpe",3822,0.000714854265443674,2529.4,0.950113726504966,0.354383776597817,0.999843667608648
"Raph1",3823,-0.00285309060966672,57.4,-3.71894927832858,0.000262260084980371,0.0323878573589223
"Carf",3824,0.0010426584132249,1209.7,1.37988873824475,0.181988386916387,0.999843667608648
"Ica1l",3825,0.000340824254717935,5463,0.460259074785755,0.654659726918442,0.999843667608648
"Wdr12",3826,0.000311993519246347,5580.8,0.422812217506241,0.672950190587083,0.999843667608648
"Nop58",3827,0.00041974754609936,4726.1,0.563669700034168,0.584395390509122,0.999843667608648
"Sumo1",3828,0.000287942958590289,5648.7,0.391826352942146,0.672917889490785,0.999843667608648
"Als2",3829,-0.000344966152424659,5505.2,-0.436185026776525,0.667708812779088,0.999843667608648
"Stradb",3830,0.000206201738454639,5487.1,0.283782000562249,0.653014165032471,0.999843667608648
"Trak2",3831,-1.59657354401779e-05,7206.6,-0.00598022990798177,0.818173340749219,0.999843667608648
"Cflar",3832,-7.03854145790977e-05,8121.4,-0.0771798144412594,0.912433855880074,0.999843667608648
"Ndufb3",3833,0.000434761915087595,4533,0.583933272110476,0.567931983232273,0.999843667608648
"Clk1",3834,7.25672742813854e-05,7118.3,0.111040253104918,0.815528687718283,0.999843667608648
"Ppil3",3835,-0.000277276446522328,5746.2,-0.346667276989186,0.680598673532399,0.999843667608648
"Nif3l1",3836,0.000461326729035362,4327.9,0.618213144441263,0.5461140040234,0.999843667608648
"Orc2",3837,-0.000241448104037072,6507.6,-0.301162765280937,0.765433081903805,0.999843667608648
"Sgol2a",3838,0.000173120601427755,6788.2,0.240947619436207,0.780667483542544,0.999843667608648
"Kdelc1",3839,-6.21210143539544e-05,6793.1,-0.0670221134725662,0.778956065937941,0.999843667608648
"Ercc5",3840,0.000218204033596242,6641,0.300306959342774,0.765833450457339,0.999843667608648
"Tex30",3841,-0.000562437880115328,3747.3,-0.719802101595581,0.476587354994533,0.999843667608648
"Khdrbs2",3842,-0.000636512987382435,3127.7,-0.817899046539045,0.417879395972084,0.999843667608648
"Slc9a2",3843,-0.000447507000752517,4565.1,-0.570161090724265,0.573474948180751,0.999843667608648
"Ptp4a1",3844,-0.000323664975855823,5737.6,-0.409629656293061,0.682850091359056,0.999843667608648
"Il1r1",3845,0.000307536414498743,5571.8,0.417349164106341,0.671985419433019,0.999843667608648
"Map4k4",3846,-0.000194426600186136,7008.6,-0.238705277286556,0.804818940035649,0.999843667608648
"Npas2",3847,0.000301253886511327,5643.2,0.409368974836805,0.668724832128407,0.999843667608648
"Pdcl3",3848,-0.000273744706968956,5753.2,-0.343280278799231,0.680423489116197,0.999843667608648
"Chst10",3849,-0.000474475213202743,4382.2,-0.60568914430023,0.552349249749629,0.999843667608648
"Rev1",3850,0.00059340402222959,3439.8,0.790925150361723,0.449223886163029,0.999843667608648
"Eif5b",3851,-0.00072263800426259,2876,-0.928800292028066,0.380872587717868,0.999843667608648
"Mrpl30",3852,5.83266503425346e-05,7259.4,0.0907124662802813,0.826463874075576,0.999843667608648
"Mitd1",3853,-0.000110634463648124,6887,-0.130898101933161,0.790744615056653,0.999843667608648
"2010300C02Rik",3854,0.000458246277885228,4298.8,0.613935903593017,0.546704457223774,0.999843667608648
"Stk17b",3855,-0.000209364314867651,6724.8,-0.259161744318222,0.783293711137129,0.999843667608648
"Asnsd1",3856,7.84471307169583e-05,7673.9,0.117559263057892,0.861346066685373,0.999843667608648
"Osgepl1",3857,-0.000322559170255412,5812.7,-0.406750940199719,0.692186559893197,0.999843667608648
"Ormdl1",3858,-0.000401643228314558,4457.3,-0.510828723267142,0.555262762938179,0.999843667608648
"Pms1",3859,-0.000207731188612409,6188.4,-0.256441219606396,0.733729811533018,0.999843667608648
"Inpp1",3860,7.68248772021846e-05,6560.8,0.114201904074993,0.762627265854685,0.999843667608648
"Gls",3861,-0.000159599686465718,7332.4,-0.193344046626416,0.834070765416214,0.999843667608648
"Stat1",3862,0.000859358660834659,1891.2,1.13929284092563,0.272497267138379,0.999843667608648
"Nabp1",3863,0.000392251797287622,4496.8,0.528879166348212,0.559170781448762,0.999843667608648
"Tmeff2",3864,-0.00225304178377221,139.1,-2.93337327285397,0.0044311058241409,0.249242660935551
"Mgat4a",3865,0.000973624260312031,1510.2,1.28903838392852,0.21973185565007,0.999843667608648
"Unc50",3866,-0.000692822353008777,2869.4,-0.891048204618084,0.384021426316236,0.999843667608648
"Coa5",3867,9.86461919729493e-05,7605.1,0.144113678109034,0.853971481369258,0.999843667608648
"Inpp4a",3868,-0.000524551920288087,4029.1,-0.671627322176435,0.51317571131593,0.999843667608648
"Tmem131",3869,0.000213290204910788,6542.6,0.293747396252425,0.75996904801572,0.999843667608648
"Sema4c",3870,0.00052960976989676,3743.9,0.707085486692442,0.488821331481234,0.999843667608648
"Plekhb2",3871,-0.000560883898999457,3776.4,-0.719334717865811,0.485278620596976,0.999843667608648
"Ptpn18",3872,0.000142923429288503,6894.9,0.201665102541403,0.784748307642833,0.999843667608648
"Imp4",3873,0.000739064490407059,2443.8,0.982497333014233,0.343344013190403,0.999843667608648
"Dst",3874,0.000221800738016356,6625.5,0.305400279940459,0.76386466977925,0.999843667608648
"Prim2",3875,0.000824091722579576,2098,1.09325797457587,0.295175460071832,0.999843667608648
"Zfp142",3876,0.000192542256836392,6791.2,0.266836816237531,0.771438608511492,0.999843667608648
"Col19a1",3877,0.00214438228517099,164.6,2.82059681387845,0.005572635081286,0.299691513981663
"Rhbdd1",3878,0.000171486476994271,6907.4,0.238633390788039,0.783285646647627,0.999843667608648
"Mff",3879,-0.000307423368911555,5661.7,-0.388565608015636,0.673161059035022,0.999843667608648
"Fam135a",3880,0.000517721252282071,3862.7,0.692187336834816,0.500028328544389,0.999843667608648
"Sdhaf4",3881,0.00020419984630754,6704.2,0.282827669090047,0.771312546351023,0.999843667608648
"Smap1",3882,-0.000211845968490589,5693.1,-0.263253650374727,0.676612250194976,0.999843667608648
"B3gat2",3883,-0.00157595975950805,511.5,-2.04661084294499,0.0569805516163123,0.849530522475321
"Ogfrl1",3884,-0.00179108691574668,285.5,-2.32907841043034,0.0226769995448888,0.694890456903313
"Agfg1",3885,-0.000184403915038654,6663.9,-0.226383748418593,0.770698986524268,0.999843667608648
"Nhej1",3886,-0.000589003618853043,3549.6,-0.755953288363434,0.461393041451685,0.999843667608648
"Sphkap",3887,-0.000368853097906871,5367.8,-0.467905082688072,0.65121642669544,0.999843667608648
"Rnf25",3888,-0.000702189992268808,3024.7,-0.90363408144135,0.394907303673174,0.999843667608648
"Bcs1l",3889,0.000595233569043641,3278.2,0.793399788566161,0.439771120434813,0.999843667608648
"Plcd4",3890,0.00010602574708914,7644.1,0.153481863569591,0.85659236092075,0.999843667608648
"Cnot9",3891,-0.000197714834707903,6903.8,-0.244263149896202,0.799971850900972,0.999843667608648
"Ctdsp1",3892,-1.39826891327953e-05,8508.1,-0.00351744561438968,0.943394142139777,0.999843667608648
"Pnkd",3893,0.000524316714263133,3811.2,0.700777645671795,0.494707318292393,0.999843667608648
"Ppm1f",3894,-4.53923028584176e-05,6868.1,-0.04396902764821,0.797207836218001,0.999843667608648
"Igfbp5",3895,-0.0023116267520923,129.1,-3.01019261902677,0.0034147607321672,0.207489881316657
"Xrcc5",3896,0.000986498117894794,1396.9,1.30653015664282,0.206197343249416,0.999843667608648
"Tmem169",3897,8.20076823938314e-05,7816.4,0.122724586184093,0.875818465561158,0.999843667608648
"Pecr",3898,5.08642766757334e-05,8072.9,0.0816992269926117,0.896931680844553,0.999843667608648
"Atic",3899,0.000452520512054965,4511.5,0.606981963414139,0.560927301982187,0.999843667608648
"Bard1",3900,-0.000507313151659628,4104.1,-0.648997063942277,0.523346477300823,0.999843667608648
"Zfand2b",3901,0.0005352063052238,3727,0.71638682216055,0.486306813819909,0.999843667608648
"Abcb6",3902,0.000878336278363577,1830.1,1.16386795881826,0.265041675691412,0.999843667608648
"Ankzf1",3903,0.000651517615248561,2805.3,0.867361589421641,0.391852550559151,0.999843667608648
"Glb1l",3904,-0.000233167177440232,6658.7,-0.290771548488848,0.776658619489682,0.999843667608648
"Stk16",3905,-0.000868717516405085,2065,-1.12195025164091,0.281894556203132,0.999843667608648
"Tuba4a",3906,0.000426546235352846,4598.6,0.572559246563631,0.573362420165651,0.999843667608648
"Dnajb2",3907,-0.000121660236404657,7369.8,-0.143465026161879,0.839314918735372,0.999843667608648
"Ptprn",3908,0.000388623666184526,5118.9,0.524362402278184,0.615984489775053,0.999843667608648
"Speg",3909,-0.000456205310619293,4369.2,-0.581941450467833,0.547547070982152,0.999843667608648
"Dnpep",3910,0.000452723965082009,4860.5,0.609084311025,0.583271620847932,0.999843667608648
"Obsl1",3911,4.25785433740918e-05,7557.7,0.071123510867659,0.852177235550013,0.999843667608648
"Stk11ip",3912,-0.000842448572121346,2288.9,-1.08672421234245,0.302753657221136,0.999843667608648
"Trip12",3913,-0.000103895671136995,7304.4,-0.120404493920712,0.831951654945116,0.999843667608648
"Slc16a14",3914,-0.000147441542327424,6647.5,-0.177497118863427,0.777641520858228,0.999843667608648
"Itm2c",3915,-0.000749699357279436,2642,-0.966817204571602,0.352566956743955,0.999843667608648
"Psmd1",3916,-6.46567180120572e-05,7104.7,-0.0688959560957163,0.81700324317812,0.999843667608648
"Ncl",3917,0.000954261569675757,1630.4,1.26334199130663,0.234038616294073,0.999843667608648
"Epha4",3918,0.00151710181707512,485.7,2.00086226883443,0.0609834547248534,0.831083745942657
"Ptma",3919,-8.76420533076914e-05,7589.3,-0.100690298815256,0.862497749016926,0.999843667608648
"Pde6d",3920,-0.000102169509678288,6065.4,-0.120112024928659,0.714866688898955,0.999843667608648
"Cops7b",3921,0.000397629793665287,4922.6,0.535661611116954,0.604162825921983,0.999843667608648
"Nppc",3922,-0.000467917863771001,4216.8,-0.59847156232884,0.532254964737658,0.999843667608648
"Farsb",3923,-0.000627615155961923,3247.5,-0.805828796804835,0.429627570093389,0.999843667608648
"Ecel1",3924,0.000695887706257375,2698,0.925176731208466,0.371457403982895,0.999843667608648
"Mrpl44",3925,-5.06987273801473e-05,7534.2,-0.0517142766680015,0.853967414914492,0.999843667608648
"Serpine2",3926,-0.00152120937684002,467,-1.97598693481118,0.0511136650544022,0.945522580882784
"Eif4e2",3927,0.000479893913767713,4274.3,0.643577815563901,0.537391184525205,0.999843667608648
"3110079O15Rik",3928,-1.56994452513914e-05,7035.8,-0.00550852262386156,0.810265040037129,0.999843667608648
"Ngef",3929,0.000756809436412811,2268.3,1.00572708769307,0.326276965802385,0.999843667608648
"Ndufa10",3930,0.000105479326668735,7281.2,0.153822930402181,0.830595363369105,0.999843667608648
"Rnpepl1",3931,0.000934982199928796,1441.2,1.23807648224316,0.220395854246857,0.999843667608648
"Capn10",3932,-0.000314637620613179,5833.9,-0.39781286661622,0.698519595867409,0.999843667608648
"Mterf4",3933,-0.000147660948785653,6904.3,-0.178185303832431,0.796534723015992,0.999843667608648
"Pask",3934,0.000129741616895422,7153.8,0.184586651961634,0.811016027715807,0.999843667608648
"Ppp1r7",3935,0.000402208890627495,4837.5,0.541694757465999,0.597811050708193,0.999843667608648
"Sept2",3936,-0.000839989191540479,2154.6,-1.08423411594649,0.294141156768023,0.999843667608648
"Stk25",3937,0.000231055429091298,6520.8,0.317147722429884,0.754304847498006,0.999843667608648
"Bok",3938,0.000105435621615405,7798.1,0.15327064151376,0.869844275764834,0.999843667608648
"Thap4",3939,-0.000207164827662265,6372.6,-0.255916669104164,0.745323640733932,0.999843667608648
"Atg4b",3940,0.000267922241738683,6118.5,0.365609996722261,0.719816575716083,0.999843667608648
"Dtymk",3941,0.000790073539830346,2288.5,1.04871775001618,0.320713381685796,0.999843667608648
"Ing5",3942,-0.000679433229676214,3223.8,-0.874514419071971,0.411822838338074,0.999843667608648
"Inpp5d",3943,7.9433744025808e-05,7340.2,0.118433080772811,0.828757173304803,0.999843667608648
"Atg16l1",3944,0.000341710831679497,5322.3,0.463523779839567,0.642590924420204,0.999843667608648
"Lrrfip1",3945,-0.000148088909108602,7414.8,-0.179576331825833,0.84754243301256,0.999843667608648
"Scly",3946,-0.000650933752867318,3200.7,-0.836704778089535,0.422036640677317,0.999843667608648
"Ilkap",3947,0.00110824330484244,1014.3,1.46453784379254,0.152639274520383,0.999843667608648
"Asb1",3948,-0.00068039296530755,3063.3,-0.876157448130227,0.401724079653755,0.999843667608648
"Cdh7",3949,6.72971206302078e-05,6932.5,0.103650268332434,0.789970015908362,0.999843667608648
"Hdac4",3950,-0.00102148140517983,1447.8,-1.32137023967392,0.200003582087146,0.999843667608648
"Cln8",3951,0.000977787195647867,1431.3,1.29321084908483,0.2115435386634,0.999843667608648
"2310035C23Rik",3952,-0.000894905828843818,1937.8,-1.15624942657518,0.267339814369569,0.999843667608648
"Tnfrsf11a",3953,0.000342856789562556,5343.2,0.463519408063084,0.648305957198939,0.999843667608648
"Htr4",3954,-0.00133572158022839,725.7,-1.7322703912339,0.0925679675512017,0.999843667608648
"Gin1",3955,0.000196180367827795,6422.3,0.271520673976327,0.750550055696383,0.999843667608648
"Pam",3956,0.00108718791326135,1100.1,1.43810706797946,0.16537238847453,0.999843667608648
"Ccdc93",3957,0.00049050675894611,4069.5,0.656993755870948,0.521162653288738,0.999843667608648
"Actr3",3958,-0.000514990370729941,4249.4,-0.659668091143461,0.529965150648763,0.999843667608648
"Slc35f5",3959,-0.000161466889641825,6862.9,-0.19667020486422,0.795016770301228,0.999843667608648
"Lypd1",3960,-0.00105767934388794,1235.3,-1.36951930816525,0.173760726302419,0.999843667608648
"Ccnt2",3961,-0.000837710278932034,2323.1,-1.08114853981313,0.308944825467068,0.999843667608648
"Ubxn4",3962,0.000209989288859254,6442.4,0.290660152943908,0.750495773068151,0.999843667608648
"Mcm6",3963,0.000179496904709233,6452.9,0.248416868297271,0.742289512830128,0.999843667608648
"Dars",3964,-0.000300982806116788,5904.4,-0.37907381485642,0.698634486163129,0.999843667608648
"Rgs2",3965,-0.000748554087508517,2520.7,-0.964159141436861,0.343549764352986,0.999843667608648
"Cdc73",3966,-0.0001054429958983,7228.5,-0.123179795538592,0.825143603469694,0.999843667608648
"Tsn",3967,-0.0019732426610121,235.1,-2.56793025358588,0.0169010501301209,0.474142889609465
"Nifk",3968,0.0004143136793296,4759.8,0.557732797708148,0.589134592480885,0.999843667608648
"Epb41l5",3969,-0.000509492202836219,4168.1,-0.652302745370151,0.526216953621022,0.999843667608648
"Ptpn4",3970,-0.00115044750370119,1090.7,-1.49120943342979,0.149023762409747,0.999843667608648
"Dbi",3971,-0.000780667060460836,2641.8,-1.0069840701529,0.345074620884116,0.999843667608648
"3110009E18Rik",3972,0.00128009804545521,785.3,1.68870153123509,0.109841886630636,0.985045312136908
"Nek7",3973,-0.000795333929711552,2554.9,-1.02534731417917,0.332256826368787,0.999843667608648
"Cd55",3974,-0.00067309076667112,3250.3,-0.86448602609284,0.418972705271675,0.999843667608648
"Ddx59",3975,-0.000816409579346714,2231.8,-1.05401168617522,0.304879370743577,0.999843667608648
"Pfkfb2",3976,7.32554992312878e-05,6331.1,0.112534989120408,0.744396929905568,0.999843667608648
"Tmem9",3977,0.000112084240866132,6346.2,0.161226311125768,0.740005173353821,0.999843667608648
"Pigr",3978,-9.45926730774725e-05,7584.3,-0.108344530498063,0.860611749846365,0.999843667608648
"Srgap2",3979,-0.00028640176988346,6078.4,-0.360044502541013,0.723351133007337,0.999843667608648
"Arl8a",3980,-0.00159156224083366,480.4,-2.06822780084364,0.0542491972087385,0.829464016371924
"Eif2d",3981,-0.000250097383584579,6395.1,-0.312110100462486,0.748542486954449,0.999843667608648
"Ube2t",3982,-0.000194068591986816,6459.3,-0.238283434670525,0.753993627346978,0.999843667608648
"Rassf5",3983,-0.000650448024777591,3385.1,-0.834939373001869,0.431762424688678,0.999843667608648
"Rab29",3984,0.00154522039961449,418.2,2.03662707565577,0.0486333656030028,0.889151379601001
"Nucks1",3985,0.000424557410774988,4393.6,0.570115478773768,0.553213953605256,0.999843667608648
"Elk4",3986,-8.94346421635304e-05,6610.3,-0.101765692243902,0.770662763843087,0.999843667608648
"Cdk18",3987,-0.00021971232952874,6750.5,-0.272476215669712,0.787279675065461,0.999843667608648
"Rbbp5",3988,0.000195846601245785,6683.5,0.27035658054801,0.773448458913667,0.999843667608648
"Nfasc",3989,-0.00155294719517696,446.4,-2.01664794432403,0.0483603930588645,0.914096412433556
"Lrrn2",3990,0.000733952465028451,2541.3,0.974480895141437,0.349962695154801,0.999843667608648
"Pik3c2b",3991,-0.000523412167676519,4036.7,-0.669521267402997,0.514241943616465,0.999843667608648
"Syt2",3992,-0.000658296795980723,3065.4,-0.846293245982365,0.407398823094637,0.999843667608648
"Klhl12",3993,0.000191120111174101,6858.9,0.265518033129197,0.785344962774973,0.999843667608648
"Cyb5r1",3994,0.000968838620421115,1529.5,1.28337598668633,0.221929683398733,0.999843667608648
"Adipor1",3995,-0.00010264075710124,7100,-0.118929486612096,0.818536363801243,0.999843667608648
