"","feature.name","w","rk","z","pval","fdr"
"Apbb1ip",4124,0.00211250185115669,247.6,2.41189291661767,0.0282647149887213,0.709022321911587
"Gm44898",15322,-0.00225052769632409,247.9,-2.28433648782376,0.0263793275426325,0.879927421703001
"Zdhhc14",6852,-0.00224985106116394,250,-2.28416071873754,0.0273263275626725,0.863588750372847
"Nudt4",1617,0.00193818466606753,250.2,2.2252981998594,0.0299565011582758,0.90046316307816
"Ascl1",1624,0.00208488466875942,250.2,2.38399075155829,0.0291609015369099,0.756775926216835
"Dph6",10765,-0.00225851273150431,250.4,-2.29529107879673,0.0264864970708125,0.867607193487676
"Natd1",1439,-0.00223770073211043,250.6,-2.27142968131599,0.0261640968283201,0.897879467221153
"Fbxo4",2549,0.00211733326898898,251.6,2.41836042893354,0.0284967721233953,0.70594814059243
"Hnrnpk",2288,0.00202374563677882,253.3,2.31677780596912,0.0296301155821091,0.828497526893444
"Snx19",6188,-0.00225027013792975,254,-2.28420453512407,0.0279001957017057,0.859156310577284
"Alk",10572,-0.00229173236760015,256.9,-2.32971181339876,0.0279388235583296,0.809532528816601
"Klhdc8b",6467,-0.00227077943849638,257.7,-2.30808289744914,0.027529125357223,0.843596737651208
"Zfp804a",11886,0.00197165750921915,257.8,2.26088123131937,0.0303941536655894,0.855660728374494
"Pnoc",9382,-0.00220547815540318,258.4,-2.23703632883886,0.0285493443309565,0.917394756947121
"Tmem136",9766,0.0020433676628783,259.7,2.33758377575965,0.0303754163862784,0.783398051419145
"Ptger2",17063,-0.0021860075353199,261.7,-2.21652384032597,0.0285989823735289,0.941044265952635
"Chd3os",9057,0.00199846338282016,263.8,2.29065724262197,0.03110385431857,0.842919372720789
"Etv4",1304,-0.00221650830492304,263.9,-2.24859653060132,0.0286320972937601,0.89946285890668
"C1qtnf4",8543,-0.00231185748227726,265.4,-2.35054647426002,0.0283029188908358,0.795725560640278
"Madd",8512,0.00195025803192585,266,2.23950369359131,0.0315313526469608,0.865097108402414
"Gm38359",14409,-0.00223973810436339,266.3,-2.27214878643555,0.0288840823478133,0.867755802357721
"Ndfip1",3241,0.00208917220390293,269.3,2.38978469554173,0.0319045371907925,0.74771693364741
"Rnf144a",1904,-0.00217991724837997,270.8,-2.2104312416673,0.029334929500437,0.929414306736838
"Gm42447",14828,-0.00226805749602617,272.2,-2.30247016415633,0.0296219610791746,0.820518685584003
"Kcnc1",10945,-0.00225386218862907,275.2,-2.28997661739533,0.0307548684085889,0.846687884014264
"Igf1",1625,-0.00239213157541262,277.5,-2.43952342334918,0.0301640772168013,0.6909584137633
"Clcn3",501,-0.00221507552652568,277.6,-2.24821213475784,0.0304510279872219,0.875214418564357
"Dph2",4828,-0.00224552166604024,277.6,-2.27987210973481,0.0307292302135978,0.84367129524977
"Cd34",1224,-0.00221948376238472,280.7,-2.25108246126605,0.0316587204851324,0.867925182665658
"Vwa9",6851,-0.00219006548650518,281.3,-2.22189366900144,0.0311447820615784,0.89661360954001
"Nipsnap3b",1118,0.00193180621020989,284.3,2.21751256516371,0.0346194932440395,0.877094409150354
"Tmem130",9051,0.00194450540565958,285.4,2.23139003411127,0.0343559254351117,0.859541947436791
"Hspb2",7801,-0.00213459531293667,286.2,-2.16154995644435,0.0317267054086593,0.97646688205889
"Dtx4",8332,-0.00223865524892002,289.3,-2.27494009837401,0.0325187898965278,0.833210567710245
"Smad4",3272,-0.00220384660400891,290,-2.23740452573963,0.0320746198607646,0.887012649954016
"Asna1",10245,-0.0021782296644477,295.2,-2.20781518252572,0.0327176316312402,0.920435357017311
"Ngf",4544,0.00193566724027106,296.1,2.22478214023386,0.0362098325363324,0.860438172050641
"Mmd2",8208,-0.00215138582910334,296.1,-2.17945233683091,0.0332516300249883,0.949735617211021
"Enc1",8746,-0.0021686385031635,296.3,-2.19746495808831,0.0341054680854221,0.911840753852034
"Grina",2736,-0.00226866966757508,298.6,-2.30797334333726,0.0330640595359159,0.792135599455967
"Dock5",9204,0.00215610522579503,300.5,2.46369400647602,0.0353901136023848,0.690211008427535
"Phf24",7277,-0.00216508290694708,301.2,-2.19351941958288,0.0343681159163316,0.903540949636619
"Ncam2",2815,0.00196585424807412,302.8,2.25460876399788,0.0362682408260796,0.853518507499031
"Nr2f2",5621,0.00198611392409796,303.2,2.27777352664047,0.036443360328208,0.804759292577878
"Mkl2",892,-0.00223461868527172,303.7,-2.26812239841027,0.0349720245606069,0.832107593103111
"Rplp1",816,0.00198615292636416,304.7,2.27793217505983,0.0367002391598487,0.829866996358457
"Cps1",3815,0.00191892625925657,305.2,2.20391034343794,0.037347487460225,0.892713863960027
"B230354K17Rik",13716,0.00191566050599388,305.5,2.20246536574709,0.0372475606779374,0.867438152812155
"A230006K03Rik",11701,0.00185421916435271,305.9,2.13601211136245,0.0379924915390187,0.944993963478692
"2810454H06Rik",14113,-0.0021122752480344,306.8,-2.1357688549857,0.0346443022389303,0.956130664507619
"Aagab",7565,-0.00215514187589374,307.8,-2.18071796637789,0.0356100392442243,0.912406581845765
"Stard10",5671,0.00199297122255342,308.8,2.28538889312201,0.0377428440178582,0.791041995586432
"Fam189a1",5605,-0.00215200369062444,309.1,-2.17944467888018,0.0353932663698702,0.922694739633833
"Ehd3",3087,0.00199036514804484,312.2,2.27937579189552,0.0384882646768679,0.809696041061219
"Zfp445",9560,0.00180365036625549,312.4,2.08081103753332,0.0391223653475913,0.986808536128733
"Rgs17",1518,-0.002201012330776,312.9,-2.23177244181373,0.0356138383830122,0.8632375549485
"Bmp4",2420,-0.00208017982536855,318.5,-2.1025289198447,0.0362506971457926,0.990394657367414
"4930577N17Rik",15896,-0.00210656473058785,320.6,-2.13108033864167,0.0367722453271566,0.952856424214201
"Fnbp1l",8263,0.00199070785783125,321.4,2.28143600368958,0.0394062510144997,0.78244869128335
"Bdnf",9759,-0.00209535256615726,321.7,-2.1179692060858,0.0370982126152999,0.951946483341265
"Pantr1",11100,0.00209941775564845,324.1,2.39973620350897,0.0385575787696914,0.71040736763009
"Pkib",1565,-0.00207126585496029,325.7,-2.09309080806889,0.038206997901386,0.980992145347231
"9530091C08Rik",16556,-0.00214504061939614,327.1,-2.17219044953438,0.0369635098965807,0.892420225111294
"Hdac9",539,0.00191245565021924,328.3,2.19823314537513,0.0407461087956072,0.867876132233241
"Slc6a1",5542,-0.00228245688539749,329.4,-2.32025226697571,0.0370291199980958,0.771193005551301
"Camkv",6541,-0.00217919861876139,330.1,-2.20996260046356,0.0383897565694408,0.86313060703083
"Cspg5",6403,0.00195977679009638,332,2.24581625183193,0.0399823465541388,0.831399042125661
"Lmo3",5507,0.00196752993284943,333.3,2.26059864589892,0.0406650566066526,0.810886174463579
"Pmf1",4628,-0.00208620523170755,335,-2.1067979395272,0.038896299660874,0.958923117906614
"Kif24",15994,-0.00204938084201636,339,-2.06919775643834,0.0394085923493605,0.989160516564964
"Thoc1",3193,-0.00209852638565619,339.2,-2.12036024162114,0.0390145928885481,0.958938874315669
"Pcna",4340,0.00199207275667876,339.5,2.28443587362457,0.0405933349853301,0.833836904605078
"Zfp354b",1765,-0.0021004326274728,339.6,-2.12359098876383,0.0390626874131609,0.930018480999261
"Slu7",1795,0.00191399708643187,339.6,2.20047916065981,0.0412328595001006,0.840687409119353
"Ankrd29",10832,0.00196635737529188,339.6,2.2543499493095,0.0419379064794602,0.791183604486477
"Macrod1",7326,-0.00209123876375726,339.8,-2.11555687059907,0.038555440064181,0.953773084371417
"Wipf3",13107,-0.00207272423404054,340.2,-2.09547219887868,0.0399293643337683,0.945082771984601
"Fat4",9516,0.00198760245202142,346.2,2.27700745017361,0.0416295758295943,0.78323073811594
"Rpl31-ps8",11676,-0.00206221230480682,346.6,-2.08350349676915,0.0403460027555526,0.960406006335031
"Gm45265",15542,-0.00205440759560871,347,-2.07340602773714,0.0406851274817192,0.977916661748755
"Masp1",17217,-0.00204407563320091,348.6,-2.06377808007254,0.0407423059027264,0.986966331286328
"Pard3",3746,-0.00215935894364366,349.4,-2.18521794759047,0.0416232241392591,0.878297381610662
"Unc13a",6986,-0.00217241312750768,350.1,-2.1991671623949,0.0408163849081067,0.890188277834583
"Cntln",7793,0.00212229291579176,351.6,2.42177184722789,0.0415761118470533,0.673814732213644
"Cmtm8",8588,-0.00204594777298098,351.7,-2.06571173281568,0.0412975572104667,0.983057041580669
"Ptgs1",9592,-0.00209541634684614,351.7,-2.11992259450553,0.0417205470160111,0.922712918779988
"Actg1",11334,-0.00225770005784309,353,-2.29239833402284,0.039366160057693,0.83316053159378
"Stat2",8351,-0.00205497120872711,353.1,-2.07580391499983,0.0418413657828165,0.971926501556109
"Sdpr",9412,-0.00202736270328491,354.6,-2.04536010317698,0.0412862041527565,0.995707067565636
"Arhgap27os2",13048,-0.00203198632189587,356,-2.04983836576266,0.0417826292039341,0.990698365340557
"Lemd3",9781,-0.00214217446543602,356.3,-2.16996647701571,0.041511140335894,0.87779354765616
"St6gal2",3139,-0.00208739018328302,357.9,-2.11012182786523,0.0421313773374047,0.931347776640106
"Ndrg3",4460,0.00180966419021752,360.3,2.08515573566535,0.0447087318057546,0.952527371683737
"Mfsd10",113,0.00215319608404807,361.7,2.45917913105561,0.0430318116070237,0.6555389462319
"Pias1",6368,-0.00205459250737043,361.7,-2.07574129745629,0.0428896823964646,0.953586910682339
"2310022A10Rik",9908,-0.00208036622903189,362.7,-2.10263098077451,0.04268968762504,0.917249236772015
"Dynll1",866,0.00188390879124622,363.3,2.16724159490464,0.0456639568116757,0.860669774819215
"Zcchc9",2322,-0.00210804455558084,364.3,-2.13092301282611,0.0425842242939344,0.903400469781757
"Ahcyl2",5381,-0.00219224226505915,367.3,-2.22646692671416,0.0434660565364163,0.829754663912179
"Slc41a3",5462,-0.00212785490976698,367.6,-2.15313050212691,0.0437123396421098,0.889776414812542
"Mcm6",3963,0.00176913394069125,367.7,2.04226866014976,0.0467894582060194,0.953622722857409
"Hspa2",11051,-0.00211058654774656,367.7,-2.13466391653501,0.0429858345740292,0.892017451084691
"Cc2d1b",4852,-0.00203568395305648,368.5,-2.05518873814239,0.0432334798120207,0.974613758594033
"Pdzrn4",7314,-0.00202992955602628,368.7,-2.04791724779432,0.0442383985788966,0.957209527437138
"Zfp101",10550,-0.00206731899510849,370.1,-2.08935030714794,0.0436066605380365,0.955237572307915
"Gm6944",13970,-0.00200636679505352,371.5,-2.02314504144729,0.0441525144895287,0.993599544632645
"Cabin1",1700,-0.00217802261106475,374,-2.20571621856205,0.0445214881022052,0.814998050241271
"Prph",17184,-0.00201345060061159,374.1,-2.03070324106226,0.0442364805432417,0.98910097135062
"Hist1h4h",16950,-0.00207884721763834,375.3,-2.1024467456109,0.0441177073799212,0.921397518707877
"Aars2",3035,-0.00205105048505292,376.5,-2.0709723508288,0.0454342695187275,0.929089832659563
"Ccnd1",11839,0.00201911214819122,377.1,2.31552755247762,0.0464575987209742,0.74338140540334
"Acp6",4638,-0.00201823975866185,377.9,-2.03612813316605,0.0450333221860913,0.973455811520275
"C230004F18Rik",11983,-0.00203778579986308,378.7,-2.05549449476942,0.0449690606207388,0.970224758277822
"Fam49a",1875,0.00177048448051349,378.8,2.04424192033357,0.048378726266297,0.961356588993528
"Kcnip2",3551,-0.00200084623828234,379,-2.01670657929674,0.0454067622240137,0.98254721047089
"Golt1b",5512,0.00198300815743429,380.5,2.27181192060176,0.0455787583434333,0.804169780542133
"Timeless",8338,-0.00200082544650612,380.5,-2.016957350043,0.0454642728634135,0.988962577352136
"Dlx6",5372,-0.00213549186637609,380.7,-2.1610802849116,0.0446499864599303,0.864144332988349
"Casd1",1112,0.00182151053600717,381,2.09873932435971,0.0475087232601157,0.919429967736014
"Gm22392",13570,-0.00199476649094424,383.8,-2.00940913563186,0.0459886706976148,0.994280956085367
"Sash1",1122,0.00189769161266088,385.4,2.18141247685428,0.0467682976788683,0.861895398287728
"Nek6",4104,-0.00203930573185773,385.5,-2.05885430618408,0.0452289755556194,0.957362650978533
"Ksr1",1351,0.00193849242958646,386,2.22493433789545,0.0477505872186425,0.81377827714804
"Armcx5",12046,-0.00211867274301672,386.9,-2.1430345582773,0.0458293104225495,0.872502759925372
"Asap1",2641,-0.00208810922242817,389.5,-2.11141770460261,0.0462189211554673,0.880852934500999
"Atp2b1",1582,0.00181381461285091,393.5,2.09093388108611,0.0495592918320732,0.925997467577053
"Pde1a",10961,0.00185776558760682,394,2.13920405649644,0.0492744906492868,0.885659052511376
"Pde4a",6253,0.00179521536540413,395.8,2.07082976282239,0.0493128830302661,0.941645869771538
"Prrc2c",8392,-0.00222840688430444,396,-2.26051072884293,0.0458170291909626,0.816007400083261
"Acyp2",11146,-0.0020101963019789,397.1,-2.02690760753834,0.0478484049961844,0.971659230799647
"Sowahb",9330,0.00185145586009283,399.7,2.13244064061033,0.0499538826995176,0.877575141627452
"Chst11",6935,0.00193098172792437,400.7,2.21834695688386,0.0491522225644793,0.816750042315271
"LOC102633724",16033,-0.00198619612217648,400.8,-2.00138799864227,0.0477861969919483,0.99041118452507
"Rab6a",5678,-0.00201783989262863,401.3,-2.03690430292574,0.0477849299646231,0.965189865575413
"Luzp2",11384,0.00179216273238775,402.1,2.06694227777165,0.0513090981920066,0.898424796415165
"Tgm2",7713,0.00185447766338306,402.2,2.13733681517767,0.0505086872338523,0.856756981789676
"Mrpl39",2877,-0.00203395022275438,402.8,-2.05364594681923,0.0471856414132636,0.95629444130532
"6430710M23Rik",15592,-0.00198725244786407,403.3,-2.00088414117688,0.0485765897928056,0.996673710552888
"Thrb",2396,0.00175039420421324,403.8,2.02504593273805,0.0515872550822771,0.941020356297679
"Mrpl48",5679,0.00187211005077947,404.3,2.15582587079606,0.0486484399177967,0.887796301108127
"Dusp15",8947,-0.00201673541597643,404.3,-2.03466781110364,0.048552267148833,0.961641222604547
"Atp6v0c",3117,-0.00210078935047107,404.7,-2.12457228339232,0.0470096081860129,0.948505720080671
"Ift57",6547,-0.00211923475322663,405,-2.1424574909629,0.0476909860276436,0.896996136653199
"Zfp652os",13121,-0.00196278527599528,407.1,-1.97562536491603,0.0492647458559133,0.9992739237389
"Ptgds",1100,-0.00197027239190553,409.7,-1.98335085947217,0.0488316967637849,0.991880898097351
"Ust",9649,0.00187774393531743,412.7,2.16163357658721,0.0512384557667035,0.835983749357214
"Nrxn2",6725,0.00178816266571781,415.9,2.06334514724353,0.0525928059899919,0.928847812400107
"Igip",15597,0.00192475051719194,415.9,2.20956015258725,0.0518532203105459,0.79711850703845
"Plppr1",11403,-0.00204715797501494,416.7,-2.06886855298076,0.0498129906083393,0.909530147196994
"Hist1h4k",16943,-0.00196462482627665,417.7,-1.97814804278384,0.0503899919861454,0.993202085166116
"Mafb",12197,-0.00209978926499055,420.5,-2.12137866672693,0.050596471718638,0.868805444816982
"Sh2d5",9336,-0.00201363243496637,422.7,-2.03260886579283,0.0506681573176633,0.937942942591574
"Rpusd1",8624,-0.00209165170098284,422.9,-2.11299760298321,0.0498533002298755,0.890827443636638
"1110006O24Rik",16147,-0.00195740878736968,423.8,-1.97033868126262,0.0511161481096537,0.993797912465596
"Scn8a",2935,-0.00206616648523623,424.2,-2.08877598874256,0.0502500410684722,0.902722752493832
"Cntnap2",8178,0.00174876339333472,424.9,2.02198404429914,0.0551648723681126,0.946695755893772
"Pcdh20",10009,0.00190292598364993,426.9,2.18718308668531,0.0521115568491642,0.843782335861931
"Yy1",2186,0.00191235365327841,428.2,2.19681976553534,0.0534451181410825,0.81690719238869
"Sec31a",7118,0.00186384719384444,429.7,2.14327523278621,0.0530920311208474,0.848945761272993
"Gm38031",14557,0.00179799319434022,430.6,2.07134680629382,0.0548911445502428,0.88979172795004
"Syt5",567,0.00180654863216139,430.9,2.08213839412333,0.0544160858735039,0.906240247640952
"Sln",8803,-0.00192929228118333,433.6,-1.94005487262774,0.0531632253960628,0.9992739237389
"Tyms",3723,-0.00195595710648835,433.9,-1.96896033303143,0.0528886159801376,0.985665360323532
"Pgap1",12102,0.00177050542126378,433.9,2.04207482027269,0.0561119618233116,0.914123062580638
"Pkp4",4212,-0.0020211707498867,434.1,-2.03857422097061,0.052090230310574,0.947204475127934
"AI504432",10653,0.00188567632347793,434.2,2.17127004355085,0.0548421396983494,0.836732438591907
"Sep15",15974,-0.00223768675248148,434.7,-2.27134568616452,0.0521017184820787,0.745778013696331
"Adam12",10481,-0.00195280186404156,435.8,-1.96616679406115,0.0527058642838202,0.996869147526733
"Rapgef5",8794,-0.00202078938183972,436,-2.03678277884452,0.0516062379741909,0.957800817490844
"Stmn3",4438,-0.00205043683152002,436.5,-2.07036403151116,0.0506747769943803,0.947896446955273
"Tmem204",3136,-0.00207962185135577,437.3,-2.10028447252143,0.0523289310766402,0.889635399581371
"Zfp804b",13482,0.00182623695017813,437.4,2.10376896743266,0.0533893967237217,0.918492805185593
"Osgep",693,-0.00219327479022031,437.6,-2.22267009146884,0.050406102425672,0.83644111774493
"Slc2a13",7333,-0.0020630751995314,438.2,-2.08327562401758,0.0526680015428794,0.897377436887653
"Wdr6",11578,0.00174573789549263,438.2,2.02076380489468,0.0564494532710943,0.916100525381714
"Cdh20",10050,0.00191332130360225,439,2.20060181896624,0.0538018915054006,0.805650091141178
"Gpcpd1",4342,-0.00205487714884461,441.8,-2.07366403616247,0.0526520036523978,0.916875784888738
"Nlrc3",9940,-0.00193341876753683,442.3,-1.94302996314775,0.0542634495435271,0.985931602445525
"Cadm2",11479,0.00175381845807509,442.5,2.02717831118631,0.0567254947721272,0.958048199183267
"Tbc1d7",2225,-0.00201533646473403,443,-2.03107731194734,0.0541853242863829,0.933050095606808
"Egln2",10926,0.0018788149379243,443.3,2.16511776466761,0.0538394413032622,0.847354499662455
"A830019P07Rik",13578,0.00170503296702288,445.3,1.97650391150856,0.0575793216322475,0.96521734524823
"Itgbl1",6539,-0.00194737683731214,446.5,-1.95866838769068,0.0548735265453511,0.973993127349953
"Fads6",9253,-0.0019726880563849,446.8,-1.98477830807457,0.054211769690199,0.979054428183705
"Nphp1",4360,0.0019512902790044,447.1,2.23893003492836,0.0541327813797735,0.782896110562113
"Akap8l",301,-0.00222004058108609,447.6,-2.2504152533548,0.0504427404894265,0.823618147113398
"Selk",17050,0.00181061541284544,451.6,2.08833689471763,0.0565576298108776,0.901203459514869
"Hsd17b1",16804,-0.00192322930518669,456.3,-1.9335896181807,0.0555861080237437,0.996531432076118
"Stk19",11174,0.00178120388537747,456.4,2.05706328997556,0.0586591894629409,0.892633986538023
"Sap130",3182,0.00174994003040221,456.9,2.02184150514871,0.0581329526922893,0.951997011553729
"Ccdc110",11911,-0.00190956930124839,457.9,-1.91782598823494,0.0565719624966047,0.9992739237389
"Heatr1",9988,-0.00198199508350557,458.1,-1.99523797114204,0.0562371856118285,0.93383654787868
"Gm37678",14551,-0.0019171356567396,459.9,-1.92640796037431,0.0564260739204752,0.9992739237389
